customer_id,gender,age,region,customer_tenure_months,subscription_type,monthly_charges,num_support_tickets,service_calls_last_6_months,contract_type,payment_method,auto_renewal_enabled,multiple_services,active_last_month,login_frequency_per_week,usage_minutes_per_month,plan_changes_in_last_year,total_charges,churn
C0225,Female,76,Central,30,Enterprise,106.6,9,12,1-Year,Bank Transfer,1,0,1,1.0,3372.09,4,3233.6,0
C0226,Other,78,South,71,Basic,93.37,6,7,Month-to-Month,Credit Card,0,0,0,6.0,2019.61,0,6665.06,0
C0227,Other,61,East,18,Premium,108.66,4,5,1-Year,PayPal,1,0,1,18.0,2931.46,2,1968.5,0
C0228,Male,77,North,68,Standard,26.19,0,0,2-Year,Bank Transfer,0,0,1,10.0,4747.4,4,1830.78,0
C0229,Female,57,Central,8,Basic,115.39,6,6,Month-to-Month,PayPal,0,1,1,10.0,4359.85,0,940.41,1
C0230,Female,30,West,7,Basic,101.52,6,11,1-Year,Credit Card,1,0,1,5.0,428.82,4,675.32,1
C0231,Female,23,North,24,Basic,91.51,7,6,1-Year,PayPal,1,0,0,10.0,729.1,3,2234.81,1
C0232,Other,19,West,22,Standard,108.75,4,8,2-Year,PayPal,1,0,0,6.0,226.96,3,2438.9,0
C0233,Other,77,West,59,Enterprise,62.22,5,1,1-Year,PayPal,1,0,0,18.0,684.48,3,3667.85,0
C0234,Female,61,East,28,Enterprise,84.53,7,8,2-Year,PayPal,0,0,0,10.0,245.1,2,2372.23,1
C0235,Other,42,West,71,Standard,88.52,4,14,2-Year,Bank Transfer,0,0,0,,495.53,3,6254.05,0
C0236,Male,74,South,66,Enterprise,50.14,6,1,2-Year,Debit Card,0,0,1,11.0,1638.51,1,3301.88,0
C0237,Female,41,Central,33,Enterprise,34.94,3,7,1-Year,Debit Card,0,0,1,19.0,434.92,4,1113.04,0
C0238,Male,31,North,44,Standard,88.97,9,14,1-Year,PayPal,0,1,1,17.0,3170.18,1,3870.12,0
C0239,Female,63,West,5,Premium,46.39,9,5,1-Year,PayPal,0,1,1,22.0,1590.86,4,276.96,1
C0240,Male,52,East,34,Enterprise,102.28,3,11,Month-to-Month,Bank Transfer,0,0,1,19.0,464.02,3,3487.65,1
C0241,Other,51,North,67,Premium,112.11,8,5,1-Year,PayPal,0,0,1,6.0,1414.34,4,7463.96,0
C0242,Male,75,Central,43,Standard,91.38,7,14,1-Year,Credit Card,0,1,1,7.0,4527.07,3,3905.9,0
C0243,Female,34,Central,50,Enterprise,39.78,1,3,1-Year,Credit Card,0,0,0,4.0,2874.41,4,1955.08,0
C0244,Male,45,Central,1,Basic,73.66,9,14,Month-to-Month,PayPal,1,0,1,16.0,3608.79,4,45.88,1
C0245,Male,66,East,63,Standard,42.59,7,4,Month-to-Month,Bank Transfer,0,0,0,10.0,546.62,4,2687.91,0
C0246,Other,22,Central,68,Premium,73.25,5,2,1-Year,Credit Card,0,1,1,11.0,4473.92,2,4998.94,0
C0247,Other,21,West,3,Basic,109.41,3,1,Month-to-Month,Bank Transfer,0,0,0,12.0,1893.71,0,371.7,1
C0248,Female,33,East,56,Premium,82.97,7,14,1-Year,Debit Card,0,0,1,9.0,3554.8,0,4648.28,0
C0249,Male,78,North,61,Standard,50.39,3,12,2-Year,Bank Transfer,1,1,0,20.0,3070.14,4,3060.04,0
C0250,Other,19,Central,22,Standard,62.88,0,5,Month-to-Month,PayPal,0,1,1,12.0,3064.31,1,1373.24,0
C0251,Male,38,Central,1,Premium,76.28,3,6,2-Year,Credit Card,1,1,1,0,1130.97,1,80.91,0
C0252,Male,38,South,9,Enterprise,29.8,1,1,2-Year,PayPal,0,1,0,8.0,4601.49,4,293.7,0
C0253,Male,18,South,5,Premium,78.95,9,1,1-Year,Credit Card,1,0,0,10.0,4406.9,2,412.49,1
C0254,Male,50,Central,64,Standard,47.41,6,14,Month-to-Month,Bank Transfer,1,1,1,9.0,1880.6,2,2996.65,0
C0255,Other,33,North,18,Basic,111.53,2,14,1-Year,PayPal,1,1,1,13.0,849.73,1,1960.96,0
C0256,Other,58,North,60,Enterprise,78.11,8,0,2-Year,Debit Card,0,1,0,4.0,3232.52,2,4670.6,0
C0257,Other,28,South,3,Enterprise,115.25,8,12,1-Year,Credit Card,1,0,0,11.0,1238.04,1,315.12,1
C0258,Male,77,East,27,Basic,61.6,6,2,2-Year,Bank Transfer,0,1,0,8.0,2065.2,2,1692.26,0
C0259,Female,70,Central,58,Premium,42.63,2,8,Month-to-Month,Credit Card,0,1,1,2.0,2583.48,2,2500.65,0
C0260,Male,67,East,49,Enterprise,104.29,5,5,Month-to-Month,PayPal,1,0,0,21.0,1326.19,0,5089.58,1
C0261,Female,66,West,43,Standard,111.72,3,6,Month-to-Month,Bank Transfer,0,0,1,13.0,2190.4,4,4788.42,1
C0262,Female,39,West,23,Standard,69.96,2,6,1-Year,Debit Card,0,0,0,22.0,778.96,2,1600.98,0
C0263,Other,36,South,30,Standard,117.78,8,14,1-Year,PayPal,0,1,0,10.0,1849.75,1,3485.81,1
C0264,Other,37,Central,32,Standard,57.06,9,9,2-Year,Bank Transfer,1,0,1,13.0,376.66,4,1816.51,0
C0265,Other,42,Central,69,Standard,60.8,9,2,2-Year,Bank Transfer,1,0,1,10.0,4001.37,3,4226.7,0
C0266,Male,74,East,13,Premium,108.59,1,10,Month-to-Month,Debit Card,1,0,1,3.0,4674.45,0,1409.65,1
C0267,Male,54,East,33,Premium,86.63,4,2,Month-to-Month,PayPal,1,1,0,19.0,2521.24,3,2813.7,1
C0268,Male,49,Central,39,Premium,103.21,4,9,2-Year,Debit Card,0,0,0,1.0,4738.97,1,4055.82,0
C0269,Male,62,West,33,Standard,83.59,3,0,1-Year,Debit Card,1,1,0,0,4702.79,3,2754.7,0
C0270,Female,22,Central,21,Basic,28.29,2,5,Month-to-Month,Credit Card,0,1,1,2.0,4314.44,2,552.39,0
C0271,Other,39,North,1,Enterprise,88.28,5,12,Month-to-Month,Debit Card,0,0,0,5.0,2176.53,2,135.76,1
C0272,Other,64,West,56,Basic,50.73,3,10,1-Year,Credit Card,1,0,0,10.0,4853.52,3,2873.5,0
C0273,Other,51,South,63,Standard,114.54,9,14,1-Year,Credit Card,0,1,0,12.0,3257.85,2,7195.39,0
C0274,Female,51,West,44,Enterprise,44.17,6,3,1-Year,Credit Card,0,0,0,7.0,4896.46,1,1938.34,0
C0275,Other,63,North,20,Standard,53.14,2,5,1-Year,Bank Transfer,0,0,0,2.0,843.72,2,1067.38,0
C0276,Male,20,North,42,Standard,95.1,9,2,2-Year,PayPal,1,0,0,6.0,1240.21,4,3950.95,1
C0277,Other,39,Central,14,Standard,87.55,1,4,2-Year,Credit Card,0,1,0,7.0,2220.21,2,1210.26,0
C0278,Female,70,North,59,Premium,106.99,1,9,Month-to-Month,Debit Card,0,1,0,,,3,6352.14,1
C0279,Female,69,West,56,Enterprise,111.49,9,2,1-Year,Bank Transfer,1,1,0,1.0,2913.24,2,6278.23,1
C0280,Other,34,South,51,Basic,49.38,9,2,1-Year,Debit Card,1,0,0,19.0,390.11,4,2562.91,0
C0281,Female,70,East,56,Premium,98.15,5,7,1-Year,Debit Card,1,0,0,21.0,1694.24,0,5493.88,0
C0282,Female,45,Central,24,Basic,57.67,0,11,2-Year,PayPal,0,1,0,6.0,269.59,1,1401.62,0
C0283,Other,41,Central,72,Enterprise,90.2,7,12,1-Year,Credit Card,1,1,1,12.0,2551.53,0,6540.2,0
C0284,Female,34,North,7,Standard,61.78,7,1,1-Year,Debit Card,1,0,1,11.0,2568.8,2,394.08,0
C0285,Other,36,East,9,Basic,49.19,5,10,Month-to-Month,Credit Card,1,0,0,1.0,4076.48,3,479.72,1
C0286,Other,64,North,62,Standard,26.02,3,9,1-Year,Credit Card,0,0,1,22.0,,3,1584.19,0
C0287,Female,41,South,31,Enterprise,108.07,1,10,2-Year,Credit Card,0,0,1,18.0,329.49,2,3336.43,0
C0288,Female,58,North,5,Basic,38.8,7,9,1-Year,Bank Transfer,0,0,0,0,3711.44,3,195.7,0
C0289,Female,65,South,59,Premium,113.3,4,7,1-Year,Credit Card,0,0,0,1.0,2419.91,0,6719.44,0
C0290,Female,73,Central,26,Standard,65.27,0,12,1-Year,Credit Card,1,0,1,19.0,1479.69,1,1697.31,0
C0291,Other,53,South,40,Standard,85.2,9,2,Month-to-Month,Bank Transfer,0,0,1,19.0,1996.69,3,3450.52,1
C0292,Female,25,East,15,Basic,35.33,2,7,Month-to-Month,Bank Transfer,0,0,0,4.0,1901.69,1,552.34,1
C0293,Other,63,West,71,Standard,101.21,2,9,Month-to-Month,PayPal,1,1,0,24.0,4622.27,3,7143.83,1
C0294,Male,35,South,9,Basic,71.5,9,13,2-Year,Credit Card,0,0,0,12.0,4714.87,3,662.81,1
C0295,Female,30,West,71,Enterprise,89.78,9,4,1-Year,Bank Transfer,0,1,1,22.0,2471.17,2,6376.81,0
C0296,Male,42,North,3,Enterprise,80.85,3,7,2-Year,Credit Card,0,0,1,4.0,4471.46,2,211.27,0
C0297,Male,20,Central,48,Basic,38.24,4,2,Month-to-Month,Debit Card,0,0,1,,4895.59,1,1816.6,0
C0298,Male,29,West,24,Premium,57.92,6,8,1-Year,PayPal,1,0,0,10.0,2182.92,2,1405.7,0
C0299,Other,19,Central,60,Standard,116.35,8,4,2-Year,Bank Transfer,0,1,0,22.0,3763.44,0,6954.37,0
C0300,Male,63,East,58,Standard,49.73,9,11,Month-to-Month,Credit Card,1,1,0,10.0,139.28,1,2886.61,1
C0301,Other,48,North,20,Standard,70.97,8,6,1-Year,Debit Card,1,1,0,9.0,4844.11,1,1466.01,0
C0302,Other,74,Central,31,Premium,39.39,6,13,1-Year,PayPal,0,1,1,12.0,3000.92,3,1235.8,0
C0303,Male,40,South,63,Enterprise,79.45,4,11,1-Year,Credit Card,0,1,0,19.0,1350.84,3,5016.72,0
C0304,Female,61,West,44,Basic,67.47,1,3,Month-to-Month,Credit Card,1,0,1,12.0,2134.74,2,3006.66,0
C0305,Female,62,South,1,Enterprise,43.89,4,6,Month-to-Month,Debit Card,0,0,1,7.0,2663.22,2,85.62,1
C0306,Male,29,West,40,Enterprise,83.32,3,1,2-Year,Credit Card,0,1,0,0,4449.7,3,3367.99,0
C0307,Female,70,South,1,Basic,108.08,2,7,2-Year,Debit Card,1,0,1,16.0,2161.12,4,95.6,0
C0308,Other,79,West,33,Basic,84.32,2,0,Month-to-Month,Bank Transfer,1,1,0,23.0,725.58,3,2737.01,1
C0309,Male,45,Central,38,Basic,103.8,5,7,2-Year,Credit Card,1,0,1,17.0,2541.52,4,3941.95,0
C0310,Other,45,West,68,Enterprise,93.24,2,10,Month-to-Month,Bank Transfer,1,1,0,21.0,2481.18,1,6381.15,0
C0311,Female,78,West,39,Standard,74.07,5,4,2-Year,Credit Card,1,0,1,23.0,2321.68,2,2852.24,0
C0312,Female,47,North,3,Enterprise,52.23,5,3,1-Year,PayPal,0,1,1,0,494.75,4,163.7,0
C0313,Female,42,East,43,Premium,36.31,3,3,2-Year,Bank Transfer,1,0,1,7.0,866.13,4,1520.54,0
C0314,Other,23,North,69,Basic,52.66,1,0,2-Year,Debit Card,0,1,0,14.0,1923.66,3,3644.28,0
C0315,Female,50,East,71,Premium,57.08,6,13,Month-to-Month,Credit Card,1,0,1,13.0,,4,4029.19,0
C0316,Other,70,North,49,Basic,22.02,5,8,2-Year,Bank Transfer,0,0,0,8.0,3607.37,3,1067.56,0
C0317,Female,69,North,39,Premium,83.66,4,13,1-Year,Bank Transfer,1,0,1,3.0,1179.13,3,3310.7,0
C0318,Female,72,West,65,Standard,33.48,8,14,1-Year,Debit Card,0,0,0,21.0,2076.33,1,2218.19,0
C0319,Female,34,South,48,Basic,89.4,9,4,1-Year,Credit Card,0,1,1,22.0,733.24,2,4307.38,0
C0320,Other,38,West,18,Basic,76.99,7,13,2-Year,Debit Card,0,1,0,24.0,1980.77,3,1383.02,1
C0321,Male,57,East,13,Enterprise,35.49,7,4,2-Year,Debit Card,0,1,1,6.0,4874.45,3,476.48,0
C0322,Female,67,Central,15,Basic,116.65,5,13,1-Year,Debit Card,0,0,0,3.0,1562.68,2,1744.34,1
C0323,Male,52,South,50,Standard,32.19,5,13,2-Year,Debit Card,1,0,0,24.0,3473.34,4,1571.9,0
C0324,Female,25,West,11,Premium,50.2,6,11,Month-to-Month,Credit Card,0,1,1,12.0,2199.99,4,538.14,1
C0325,Other,59,Central,52,Premium,72.52,1,8,Month-to-Month,Debit Card,0,0,0,14.0,191.29,2,3738.85,1
C0326,Male,35,Central,29,Enterprise,104.97,9,9,Month-to-Month,Debit Card,1,1,1,23.0,2932.79,3,3079.01,1
C0327,Female,44,East,2,Premium,91.29,6,14,Month-to-Month,Credit Card,0,1,0,17.0,1950.64,4,177.26,1
C0328,Male,73,West,72,Standard,109.7,0,4,Month-to-Month,Credit Card,0,0,1,9.0,4890.43,1,7885.37,0
C0329,Other,71,West,71,Premium,53.71,0,4,Month-to-Month,Debit Card,1,0,0,13.0,4566.39,1,3858.23,0
C0330,Other,67,North,28,Premium,50.87,4,2,2-Year,Bank Transfer,1,0,1,12.0,2596.01,0,1379.86,0
C0331,Male,23,North,51,Enterprise,104.49,9,2,Month-to-Month,PayPal,1,1,0,5.0,2024.51,1,5321.34,1
C0332,Female,64,North,30,Premium,72.25,3,9,Month-to-Month,Credit Card,1,1,1,7.0,3520.02,1,2166.71,1
C0333,Female,73,South,25,Premium,87.99,1,12,Month-to-Month,Credit Card,1,1,0,21.0,925.34,1,2189.94,1
C0334,Female,21,Central,25,Basic,77.46,8,2,Month-to-Month,Bank Transfer,0,1,0,,3222.67,4,1984.75,1
C0335,Female,31,West,7,Enterprise,40.03,4,1,Month-to-Month,Credit Card,1,0,1,19.0,1908.84,4,235.64,1
C0336,Male,55,East,2,Premium,30.02,0,3,2-Year,Debit Card,0,0,0,2.0,2243.03,3,56.53,0
C0337,Female,74,North,29,Enterprise,36.86,0,14,2-Year,Debit Card,1,0,1,3.0,3458.41,0,1086.38,0
C0338,Female,75,East,52,Basic,64.02,7,14,1-Year,Credit Card,1,0,1,18.0,1109.21,4,3374.08,0
C0339,Female,40,North,34,Standard,55.0,9,10,Month-to-Month,PayPal,0,0,1,14.0,4737.19,0,1894.74,1
C0340,Other,32,West,1,Basic,113.02,0,12,Month-to-Month,PayPal,1,1,0,15.0,3551.9,0,108.95,1
C0341,Female,80,West,56,Basic,73.11,9,14,Month-to-Month,Bank Transfer,0,1,1,1.0,1555.91,4,4058.96,1
C0342,Other,62,East,64,Premium,74.38,9,7,1-Year,PayPal,0,0,1,22.0,526.13,4,4797.93,0
C0343,Male,64,Central,17,Premium,82.79,6,13,2-Year,Bank Transfer,1,1,1,7.0,,4,1446.23,0
C0344,Female,55,East,22,Basic,99.8,1,10,2-Year,Bank Transfer,1,0,0,0,4536.99,3,2244.49,1
C0345,Male,62,South,65,Premium,74.73,9,0,1-Year,PayPal,0,1,1,9.0,1066.15,3,4822.96,0
C0346,Male,22,South,59,Standard,24.93,5,1,1-Year,PayPal,1,1,0,11.0,1138.55,2,1481.88,0
C0347,Female,24,West,51,Premium,56.06,8,1,1-Year,PayPal,1,1,1,6.0,717.83,0,2885.82,0
C0348,Other,45,Central,59,Basic,61.28,4,9,2-Year,Credit Card,1,0,1,22.0,3168.31,1,3633.35,0
C0349,Other,72,North,71,Premium,74.04,5,11,1-Year,Bank Transfer,1,0,1,14.0,733.04,2,5284.38,0
C0350,Female,65,South,20,Standard,33.67,6,6,1-Year,PayPal,0,1,0,1.0,2811.12,4,641.6,0
C0351,Other,22,North,55,Standard,32.83,1,3,2-Year,Debit Card,0,0,1,21.0,538.24,2,1796.62,0
C0352,Male,66,West,29,Premium,88.03,7,1,2-Year,Credit Card,1,0,0,12.0,2804.98,4,2535.59,1
C0353,Female,49,North,5,Premium,22.97,5,12,1-Year,PayPal,0,1,0,6.0,1120.86,4,122.44,0
C0354,Female,29,West,24,Premium,41.78,9,5,1-Year,PayPal,0,1,1,8.0,1535.39,1,1025.91,0
C0355,Other,34,South,9,Standard,116.67,8,2,2-Year,Debit Card,1,1,0,,1038.26,3,1010.66,1
C0356,Female,61,West,70,Basic,51.05,6,2,1-Year,Credit Card,1,0,1,,1945.75,2,3609.41,0
C0357,Male,21,North,2,Standard,57.09,2,3,Month-to-Month,Bank Transfer,1,1,0,10.0,3784.16,2,132.15,1
C0358,Male,48,North,15,Basic,45.32,0,4,2-Year,Debit Card,1,1,1,11.0,152.9,2,703.41,0
C0359,Other,51,West,20,Premium,35.91,4,6,Month-to-Month,PayPal,0,1,1,8.0,2140.04,2,705.81,1
C0360,Female,43,Central,64,Premium,88.8,6,0,Month-to-Month,Debit Card,1,1,1,5.0,3803.77,3,5650.89,0
C0361,Other,55,South,60,Premium,27.79,5,9,2-Year,PayPal,0,0,0,1.0,1005.13,1,1628.64,0
C0362,Male,23,Central,60,Standard,96.31,6,3,1-Year,Bank Transfer,0,0,1,22.0,2120.11,2,5750.07,0
C0363,Other,37,Central,36,Enterprise,51.41,4,5,2-Year,PayPal,1,0,0,9.0,4676.39,4,1817.07,0
C0364,Male,42,East,20,Standard,107.0,0,6,Month-to-Month,Credit Card,1,0,1,16.0,1284.09,0,2095.47,1
C0365,Other,33,North,41,Enterprise,57.65,6,8,Month-to-Month,Bank Transfer,1,1,0,20.0,3499.05,0,2403.95,1
C0366,Female,42,Central,65,Premium,80.93,5,1,2-Year,Credit Card,0,1,1,21.0,4872.23,4,5247.17,0
C0367,Other,31,East,13,Standard,33.13,2,12,1-Year,Credit Card,1,1,0,14.0,4870.86,1,398.91,0
C0368,Other,33,West,43,Enterprise,25.96,8,5,Month-to-Month,Debit Card,0,1,0,22.0,1021.53,4,1087.88,0
C0369,Other,59,North,62,Premium,26.82,8,0,Month-to-Month,PayPal,0,0,1,12.0,3825.61,3,1684.21,0
C0370,Female,44,East,31,Standard,59.67,6,0,Month-to-Month,PayPal,1,0,1,15.0,4696.05,4,1856.69,1
C0371,Female,69,East,67,Standard,34.62,7,9,1-Year,Credit Card,0,0,0,12.0,195.38,4,2366.98,0
C0372,Other,49,North,46,Premium,74.67,8,5,1-Year,Bank Transfer,0,0,0,15.0,2480.26,2,3481.14,0
C0373,Other,72,East,26,Basic,53.56,9,4,Month-to-Month,Credit Card,0,0,0,15.0,4784.75,3,1423.75,1
C0374,Other,67,West,69,Premium,79.41,9,8,1-Year,PayPal,1,0,1,21.0,1143.73,3,5489.42,0
C0375,Female,63,West,32,Standard,50.07,1,10,1-Year,Debit Card,1,1,1,7.0,2683.29,1,1608.9,0
C0376,Other,21,East,45,Enterprise,49.03,5,5,2-Year,Bank Transfer,0,1,1,23.0,1859.79,1,2209.91,0
C0377,Other,33,North,55,Basic,30.21,2,2,1-Year,Credit Card,1,0,1,13.0,3068.6,4,1675.19,0
C0378,Female,18,Central,17,Standard,74.42,2,3,1-Year,Bank Transfer,0,0,1,,1143.36,1,1224.08,0
C0379,Other,63,Central,27,Standard,21.48,7,5,1-Year,Debit Card,0,0,1,1.0,2623.45,4,612.48,0
C0380,Male,34,West,57,Standard,58.63,6,1,1-Year,Credit Card,0,1,1,8.0,616.42,0,3332.63,0
C0381,Other,37,West,72,Standard,113.08,8,9,1-Year,Bank Transfer,1,0,0,11.0,4897.65,1,8114.65,0
C0382,Male,68,East,21,Basic,116.13,2,9,Month-to-Month,Debit Card,1,0,1,19.0,4056.75,0,2485.73,1
C0383,Other,61,North,44,Premium,50.27,7,13,1-Year,Bank Transfer,0,0,1,6.0,2499.63,2,2224.0,0
C0384,Male,67,Central,4,Standard,85.32,3,7,1-Year,Credit Card,0,0,0,5.0,4781.13,3,385.39,1
C0385,Other,37,North,35,Enterprise,23.26,7,6,1-Year,Debit Card,0,0,0,5.0,681.82,2,857.61,0
C0386,Other,70,North,42,Basic,53.02,7,1,1-Year,PayPal,0,1,0,18.0,398.61,1,2193.87,0
C0387,Female,68,West,30,Enterprise,57.48,5,4,2-Year,Debit Card,0,1,1,16.0,4129.0,2,1728.04,0
C0388,Female,67,South,13,Basic,52.84,2,12,1-Year,Credit Card,0,1,1,18.0,2662.67,1,671.7,0
C0389,Male,55,North,46,Premium,116.49,0,0,Month-to-Month,Debit Card,0,1,1,0,3072.43,0,5396.76,0
C0390,Male,38,West,23,Premium,55.04,2,0,1-Year,Credit Card,0,0,0,8.0,3221.88,1,1296.59,0
C0391,Other,67,South,70,Enterprise,77.09,3,2,2-Year,Credit Card,1,1,0,7.0,3690.74,2,5368.86,0
C0392,Male,33,Central,4,Basic,34.42,5,12,2-Year,PayPal,0,1,0,10.0,2528.08,1,90.98,0
C0393,Other,71,Central,54,Standard,53.99,3,6,1-Year,Debit Card,0,1,0,15.0,2659.82,3,2910.53,0
C0394,Female,73,North,35,Premium,71.72,2,5,2-Year,Credit Card,0,0,1,12.0,2109.61,3,2551.27,0
C0395,Male,67,North,3,Basic,61.6,4,5,2-Year,PayPal,0,1,1,7.0,3458.52,4,179.88,0
C0396,Other,42,Central,45,Enterprise,98.12,5,4,1-Year,Credit Card,1,0,1,12.0,4942.09,0,4453.64,0
C0397,Female,49,East,14,Basic,46.31,1,13,2-Year,Bank Transfer,0,1,1,12.0,2511.13,2,683.27,0
C0398,Female,37,West,32,Basic,87.05,7,11,2-Year,Credit Card,0,0,1,22.0,4795.25,2,2769.12,0
C0399,Male,29,Central,10,Standard,74.48,4,10,Month-to-Month,Credit Card,0,0,0,7.0,718.88,1,698.1,1
C0400,Other,38,West,31,Standard,51.1,6,0,2-Year,Debit Card,0,1,0,21.0,1188.36,2,1629.31,0
C0401,Other,68,West,40,Premium,53.53,0,6,1-Year,Debit Card,1,1,1,14.0,3772.07,1,2130.84,0
C0402,Other,57,East,42,Enterprise,77.94,3,0,Month-to-Month,PayPal,1,0,1,11.0,4051.34,2,3264.28,0
C0403,Other,27,East,52,Basic,66.96,9,13,Month-to-Month,Debit Card,0,1,0,11.0,4304.96,3,3475.67,1
C0404,Female,58,West,66,Premium,61.43,4,1,2-Year,Bank Transfer,1,0,1,19.0,4425.74,1,4019.13,0
C0405,Male,65,South,59,Standard,109.37,0,6,1-Year,Bank Transfer,0,0,1,23.0,280.84,2,6447.58,0
C0406,Other,74,East,17,Enterprise,39.78,3,9,Month-to-Month,Bank Transfer,1,1,1,3.0,3650.79,0,699.16,1
C0407,Female,49,Central,48,Premium,50.26,0,14,1-Year,Debit Card,0,0,0,5.0,334.54,3,2418.79,0
C0408,Other,21,Central,2,Enterprise,37.5,6,4,1-Year,Credit Card,0,0,1,1.0,3708.72,1,89.15,0
C0409,Female,37,West,24,Enterprise,81.76,0,9,2-Year,Debit Card,0,1,0,0,1415.73,4,1940.84,0
C0410,Other,38,West,3,Standard,92.07,8,8,1-Year,Debit Card,1,0,0,,4333.12,2,305.92,1
C0411,Other,62,North,7,Enterprise,50.5,7,0,Month-to-Month,Bank Transfer,1,0,0,11.0,478.46,4,354.87,1
C0412,Other,64,North,8,Premium,37.5,9,11,Month-to-Month,PayPal,0,0,1,22.0,2742.25,2,319.08,1
C0413,Male,63,West,33,Basic,40.61,5,1,2-Year,Credit Card,0,0,0,1.0,4555.3,2,1313.93,0
C0414,Other,20,West,27,Basic,57.3,8,9,1-Year,Bank Transfer,1,1,1,19.0,4085.34,1,1541.04,0
C0415,Female,61,North,2,Basic,29.65,5,2,Month-to-Month,PayPal,0,0,0,12.0,409.26,4,26.67,1
C0416,Other,55,West,63,Standard,56.51,7,0,2-Year,PayPal,1,1,1,14.0,4842.71,0,3558.87,0
C0417,Other,20,South,10,Premium,97.41,9,8,Month-to-Month,PayPal,1,1,1,9.0,4876.12,2,951.85,1
C0418,Female,44,Central,8,Premium,32.48,1,11,2-Year,Bank Transfer,0,0,1,13.0,1690.76,3,233.11,0
C0419,Female,54,West,24,Premium,95.66,0,6,1-Year,Debit Card,0,1,1,11.0,665.79,3,2319.11,0
C0420,Male,80,South,44,Enterprise,105.84,5,14,Month-to-Month,Bank Transfer,1,1,1,1.0,1933.37,2,4673.9,0
C0421,Other,33,North,8,Standard,118.75,8,8,2-Year,Bank Transfer,0,0,0,11.0,614.84,0,904.22,1
C0422,Other,70,East,14,Basic,96.46,0,9,Month-to-Month,Bank Transfer,1,1,0,11.0,4638.1,4,1332.15,1
C0423,Male,78,North,54,Standard,83.51,3,13,Month-to-Month,Debit Card,1,1,0,0,895.76,0,4487.98,1
C0424,Female,22,Central,37,Standard,44.29,4,10,2-Year,Debit Card,1,0,0,20.0,2940.79,2,1667.18,0
C0425,Female,52,East,35,Enterprise,56.65,8,14,2-Year,Bank Transfer,1,0,1,3.0,3160.29,1,1970.04,0
C0426,Male,72,West,44,Basic,51.89,2,14,Month-to-Month,Debit Card,0,1,1,22.0,3161.17,1,2310.51,0
C0427,Female,80,Central,63,Standard,77.15,3,4,2-Year,Debit Card,0,0,1,7.0,4748.3,4,4815.06,0
C0428,Female,69,West,27,Standard,81.89,6,13,2-Year,PayPal,1,0,1,15.0,1256.95,0,2195.38,0
C0429,Female,25,Central,35,Premium,62.78,8,3,2-Year,Bank Transfer,0,0,1,11.0,937.08,2,2192.89,0
C0430,Other,69,Central,4,Enterprise,52.19,4,3,2-Year,PayPal,0,1,0,4.0,3833.82,0,193.82,1
C0431,Other,37,South,49,Standard,62.14,9,13,1-Year,Bank Transfer,0,1,1,6.0,1971.16,2,3045.04,0
C0432,Male,48,North,51,Enterprise,103.56,6,6,1-Year,Credit Card,0,0,0,,1235.48,3,5275.43,0
C0433,Female,45,North,70,Basic,32.22,9,1,Month-to-Month,Bank Transfer,1,1,0,0,594.05,3,2242.18,0
C0434,Other,70,East,35,Standard,74.88,2,6,Month-to-Month,Bank Transfer,0,0,0,8.0,591.34,2,2572.12,1
C0435,Other,50,West,68,Basic,111.9,4,8,Month-to-Month,PayPal,0,1,1,16.0,1344.81,2,7656.22,0
C0436,Female,26,East,4,Basic,27.58,8,12,1-Year,Debit Card,0,1,1,11.0,3522.56,0,76.32,0
C0437,Other,67,West,22,Premium,59.19,1,0,Month-to-Month,Debit Card,0,0,0,9.0,1172.69,0,1316.91,1
C0438,Other,70,West,32,Premium,24.19,4,0,Month-to-Month,Credit Card,1,1,1,10.0,4887.06,0,774.02,0
C0439,Other,33,West,61,Enterprise,80.71,7,8,1-Year,PayPal,1,1,1,20.0,2448.27,1,4887.44,0
C0440,Other,18,North,45,Basic,24.17,5,14,2-Year,Credit Card,0,1,1,6.0,2715.69,2,1063.06,0
C0441,Female,65,North,36,Standard,114.8,1,3,Month-to-Month,Bank Transfer,1,0,1,13.0,3508.17,2,4119.44,1
C0442,Male,41,East,5,Standard,43.24,4,1,2-Year,PayPal,0,0,1,20.0,2224.79,2,256.04,0
C0443,Male,28,South,1,Premium,32.94,8,8,1-Year,PayPal,0,0,0,2.0,4154.28,1,0,0
C0444,Male,47,West,1,Standard,65.79,2,2,2-Year,Bank Transfer,0,0,1,14.0,4922.11,4,114.88,0
C0445,Female,38,South,2,Basic,95.44,5,5,2-Year,Bank Transfer,0,1,0,4.0,4430.71,2,207.68,1
C0446,Female,21,North,48,Standard,116.13,8,10,1-Year,Bank Transfer,1,1,0,6.0,1769.07,1,5588.49,1
C0447,Male,70,North,31,Basic,72.59,5,13,Month-to-Month,Bank Transfer,0,0,0,2.0,4564.07,2,2258.52,1
C0448,Other,39,East,42,Basic,60.95,5,8,2-Year,Bank Transfer,0,0,0,1.0,156.93,3,2539.64,0
C0449,Other,31,South,70,Premium,33.69,5,4,1-Year,PayPal,1,0,0,19.0,3111.23,3,2371.17,0
C0450,Other,65,East,50,Enterprise,26.53,8,8,1-Year,Bank Transfer,1,0,1,6.0,3459.63,0,1289.0,0
