house_id,location,area_sqft,num_bedrooms,num_bathrooms,garage,year_built,lot_size_sqft,num_floors,has_basement,has_pool,house_style,exterior_material,condition_rating,proximity_to_city_center_km,school_quality_rating,crime_rate_per_1000,price
ID_240,Phoenix,1637,2,2,0,1981,5834,2,0,1.0,Traditional,Vinyl,10,19.34,6,3.29,647060
ID_241,Los Angeles,3606,2,3,0,1994,18460,3,1,0,Ranch,Vinyl,7,22.72,2,8.25,909362
ID_242,San Jose,4133,6,3,1,1987,13223,3,1,1.0,Traditional,Stucco,9,35.63,3,9.15,1111644
ID_243,San Diego,3625,4,1,0,1968,15801,2,0,0,Traditional,Stucco,10,2.41,10,4.9,1022280
ID_244,Chicago,4840,2,1,0,1984,13447,3,0,0,Colonial,,7,22.69,4,2.34,1047885
ID_245,Chicago,2295,2,2,0,1973,18818,3,0,0,Traditional,Brick,10,16.55,1,4.93,706633
ID_246,Houston,1901,4,3,1,1988,7462,2,1,0,Ranch,Vinyl,10,6.14,2,8.77,683619
ID_247,Phoenix,4129,5,3,1,1970,4670,1,1,1.0,Colonial,Stucco,4,23.55,10,1.57,1164124
ID_248,Los Angeles,2485,2,3,1,1909,1561,2,0,0,Colonial,Vinyl,4,41.11,3,3.38,557196
ID_249,San Jose,4314,5,2,0,1977,5325,2,0,1.0,Contemporary,Wood,4,14.72,2,2.02,1056864
ID_250,Los Angeles,4245,4,3,0,1943,15774,3,1,1.0,Ranch,Wood,8,40.94,2,5.56,1005516
ID_251,Los Angeles,2375,1,5,1,2016,5016,3,1,1.0,Modern,Wood,5,14.51,6,5.62,885681
ID_252,Los Angeles,4267,3,1,1,1927,2558,3,0,0,Modern,Stucco,5,27.89,1,2.23,883741
ID_253,Dallas,3566,6,2,0,1980,2000,1,1,0,Contemporary,Brick,7,12.01,4,5.98,929433
ID_254,San Jose,3446,3,4,0,2008,5213,1,1,0,Contemporary,Wood,1,41.22,3,6.74,819310
ID_255,Phoenix,4617,5,1,1,2009,17806,2,0,0,Modern,Vinyl,5,36.03,7,5.53,1125398
ID_256,Houston,1207,6,2,1,2014,7241,3,0,0,Contemporary,Wood,5,3.71,2,3.41,656227
ID_257,San Diego,2225,5,4,1,1966,17343,1,1,0,Ranch,Vinyl,2,8.46,3,2.07,821798
ID_258,Chicago,3655,2,5,0,1960,18468,1,0,1.0,Modern,Stucco,8,30.5,7,9.24,943042
ID_259,San Diego,1403,3,1,1,2001,2384,2,0,0,Traditional,Brick,4,26.58,1,0.64,548287
ID_260,San Diego,1586,4,4,0,1918,1558,3,1,0,Traditional,Vinyl,8,6.09,8,4.45,646722
ID_261,Philadelphia,2189,4,4,1,1928,3961,3,1,0,Ranch,Vinyl,7,37.44,4,4.5,721697
ID_262,San Diego,4330,3,5,0,1982,2918,3,0,1.0,Ranch,Wood,1,40.06,5,9.05,942990
ID_263,Phoenix,2681,1,4,1,1901,18921,3,1,0,Modern,Vinyl,5,39.36,10,4.48,772610
ID_264,San Jose,1153,5,5,0,2017,2525,1,1,0,Ranch,Vinyl,7,14.18,4,9.25,612057
ID_265,New York,2137,6,5,0,2022,16834,3,1,0,Colonial,Vinyl,3,5.88,8,4.68,951487
ID_266,Dallas,3229,4,5,1,1940,9292,1,0,1.0,Ranch,Wood,6,19.97,7,3.98,916314
ID_267,Dallas,4006,5,3,1,1986,6655,3,0,1.0,Colonial,Vinyl,2,12.65,4,3.93,1051728
ID_268,Los Angeles,3499,5,3,1,1946,3274,1,0,1.0,Contemporary,Vinyl,5,2.19,2,1.45,953201
ID_269,Houston,4126,6,2,0,1994,15721,3,1,0,Colonial,Vinyl,10,4.87,5,9.1,1139749
ID_270,New York,3364,6,5,0,1932,14100,2,1,1.0,Ranch,Stucco,2,27.02,4,7.9,923911
ID_271,Philadelphia,3134,4,1,0,1957,8532,3,0,0,Modern,Brick,7,43.35,3,9.71,719397
ID_272,San Antonio,1723,4,5,0,1990,2198,1,1,0,Contemporary,Stucco,6,15.0,10,7.12,712526
ID_273,Philadelphia,2984,1,4,0,1955,18383,2,1,1.0,Colonial,Stucco,1,33.66,1,4.03,761289
ID_274,San Antonio,3515,1,1,1,1926,2284,3,1,0,Ranch,Wood,5,9.67,9,0.19,831508
ID_275,Phoenix,1985,6,1,1,2002,7242,1,0,0,Traditional,Stucco,3,2.45,10,5.37,810956
ID_276,Chicago,1894,4,2,0,2011,13328,3,0,0,Modern,Brick,2,22.76,2,2.56,643970
ID_277,Philadelphia,4272,2,4,0,2019,13759,1,1,0,Ranch,Brick,2,18.16,8,7.7,1083589
ID_278,San Antonio,1266,2,4,1,1901,6310,2,0,1.0,Traditional,Stucco,2,16.68,4,6.53,449747
ID_279,San Diego,1584,6,4,0,1910,17014,3,1,1.0,Ranch,Vinyl,9,5.7,5,0.59,791860
ID_280,Phoenix,3335,4,2,0,1962,7337,2,1,0,Traditional,Stucco,10,6.66,9,0.87,962451
ID_281,Los Angeles,3527,5,1,1,1903,1921,3,1,0,Colonial,Wood,9,24.03,6,1.71,914318
ID_282,Houston,3879,5,2,0,1963,12790,2,1,1.0,Modern,Wood,7,44.76,7,4.98,1021793
ID_283,San Diego,1320,2,4,1,1999,8873,1,1,0,Modern,Stucco,2,37.93,7,7.19,570285
ID_284,San Diego,3855,2,5,1,2006,11287,1,1,1.0,Contemporary,Wood,6,12.76,1,6.16,1055758
ID_285,Dallas,1516,6,1,0,1985,12652,3,0,1.0,Ranch,Wood,9,40.11,6,7.37,667919
ID_286,Houston,1762,5,4,1,2015,17231,3,0,1.0,Modern,Vinyl,10,14.43,10,5.9,940147
ID_287,Los Angeles,1443,4,4,1,1961,4315,2,0,1.0,Contemporary,Wood,1,7.77,5,4.46,604722
ID_288,San Antonio,1679,4,2,0,1945,3932,1,1,1.0,Modern,Stucco,8,4.39,5,3.24,624580
ID_289,Philadelphia,2472,3,5,0,1945,3428,3,1,0,Traditional,Brick,6,41.63,10,5.95,752229
ID_290,Phoenix,2995,4,2,1,1928,3250,2,1,0,Contemporary,Wood,9,8.69,10,0.92,909211
ID_291,Los Angeles,1222,1,2,1,1990,19184,3,0,0,Traditional,Vinyl,10,42.75,10,3.97,623920
ID_292,San Jose,4293,1,3,0,2017,9901,3,0,1.0,Colonial,Brick,1,6.1,10,7.54,1081894
ID_293,Los Angeles,4330,5,2,0,1910,2187,2,1,0,Modern,Vinyl,6,11.99,9,7.67,1017436
ID_294,Houston,1216,2,4,0,1927,8773,1,0,0,Ranch,,8,40.24,6,0.92,506429
ID_295,San Diego,1379,5,3,1,1979,18025,2,1,1.0,Modern,Brick,7,47.04,7,7.79,731788
ID_296,Dallas,2780,4,1,0,1983,8816,2,1,0,Colonial,Brick,5,38.73,10,0.92,837254
ID_297,San Antonio,1713,3,1,0,1900,11839,2,1,1.0,Contemporary,Vinyl,9,30.15,5,3.57,610551
ID_298,Dallas,4649,2,3,0,1901,16691,1,1,0,Modern,Vinyl,6,46.52,4,2.96,943840
ID_299,Dallas,2151,2,5,1,2000,6563,1,0,0,Modern,Stucco,6,32.36,4,9.25,646298
ID_300,Phoenix,4639,2,2,1,1988,4157,3,1,1.0,Ranch,Vinyl,4,6.64,7,1.64,1196763
ID_301,New York,3735,2,2,1,1916,4736,3,1,0,Traditional,Wood,3,13.24,9,9.27,920756
ID_302,San Diego,1781,4,3,1,1902,7405,3,0,1.0,Colonial,Wood,4,21.89,7,1.5,640152
ID_303,Dallas,1671,4,3,0,1935,17652,1,1,0,Contemporary,Stucco,8,35.11,9,3.31,698469
ID_304,San Diego,2612,1,4,0,1943,2602,1,1,0,Ranch,Wood,3,41.51,1,9.12,596937
ID_305,San Diego,1671,5,3,1,1913,18110,1,1,0,Traditional,Stucco,1,8.75,6,9.21,677584
ID_306,Philadelphia,1249,1,3,0,1959,17204,3,1,0,Ranch,Brick,1,26.82,6,1.21,579681
ID_307,Houston,4295,4,1,0,1903,10187,2,0,1.0,Modern,Vinyl,9,18.76,8,8.42,993636
ID_308,Phoenix,1654,5,1,1,1988,9357,3,0,1.0,Traditional,Brick,10,47.24,10,1.04,767567
ID_309,San Antonio,1059,3,4,0,1953,12067,2,0,0,Colonial,Wood,6,48.04,2,5.47,428959
ID_310,Los Angeles,3320,6,3,0,1988,7013,1,1,1.0,Traditional,Vinyl,2,32.33,10,6.59,1010651
ID_311,Philadelphia,4906,6,4,1,2018,13525,1,1,1.0,Contemporary,Stucco,1,40.32,10,5.88,1333025
ID_312,San Jose,2253,5,5,1,2005,16559,1,1,1.0,Traditional,Wood,10,14.14,8,9.86,952008
ID_313,New York,1797,3,2,0,1913,15248,2,0,0,Colonial,Stucco,3,2.45,6,9.97,623429
ID_314,Los Angeles,4636,4,2,0,1952,9784,1,0,1.0,Ranch,Wood,2,22.65,5,2.9,1069339
ID_315,Chicago,3580,6,1,1,1967,16089,2,1,0,Contemporary,Vinyl,1,13.2,6,5.43,1012979
ID_316,Phoenix,3519,6,5,0,1911,3197,3,0,0,Traditional,Wood,7,27.76,6,6.19,895640
ID_317,Dallas,4649,2,5,0,1947,15491,3,1,1.0,Traditional,Wood,5,48.4,7,5.15,1112117
ID_318,San Diego,4726,3,4,1,1988,6740,3,1,0,Traditional,Wood,4,14.24,8,9.37,1167933
ID_319,Phoenix,3781,5,4,1,2019,14603,2,1,,Contemporary,Stucco,4,18.91,10,4.26,1180180
ID_320,Philadelphia,816,5,1,0,1953,12878,3,1,0,Traditional,Vinyl,5,40.86,10,7.17,533702
ID_321,Los Angeles,4013,6,5,0,1967,5215,2,0,1.0,Colonial,Vinyl,1,17.7,1,7.12,961105
ID_322,San Antonio,4368,2,5,1,1949,4904,2,1,1.0,Traditional,Stucco,10,30.82,9,7.17,1100266
ID_323,Philadelphia,4884,5,1,1,1959,7104,3,0,1.0,Colonial,Brick,1,4.44,3,8.26,1157692
ID_324,New York,961,3,4,0,2005,13676,1,1,0,Contemporary,Vinyl,7,6.36,8,2.98,639569
ID_325,New York,2155,2,3,0,1959,7313,2,0,0,Ranch,Stucco,4,40.45,5,4.64,601748
ID_326,San Jose,3152,2,1,1,1954,17841,2,1,0,Traditional,Stucco,1,34.43,7,4.66,867648
ID_327,Los Angeles,3592,6,3,0,1981,2924,2,0,0,Colonial,Stucco,1,6.15,10,8.8,967796
ID_328,Phoenix,3200,6,1,1,1951,14165,2,0,0,Modern,Vinyl,8,49.65,9,4.96,895937
ID_329,San Diego,2882,5,3,1,1953,5514,1,1,1.0,Colonial,Vinyl,8,35.66,8,5.74,916574
ID_330,San Jose,2477,5,1,0,1915,4870,3,1,0,Traditional,Vinyl,6,6.89,10,1.13,802836
ID_331,New York,1111,6,2,1,1950,15719,3,1,1.0,Ranch,Vinyl,9,34.54,2,1.03,684441
ID_332,San Jose,2507,1,2,1,1936,5337,3,1,0,Traditional,Brick,2,3.23,3,3.84,691852
ID_333,Dallas,4802,1,2,1,1941,10698,1,0,1.0,Colonial,Stucco,4,1.21,8,4.18,1080926
ID_334,San Antonio,1056,4,4,1,1964,5835,1,1,0,Traditional,,10,41.46,7,6.21,548967
ID_335,San Diego,2664,5,4,0,1952,8487,3,0,1.0,Ranch,Stucco,4,28.81,7,5.99,836890
ID_336,Chicago,3472,3,5,0,1908,2785,2,0,1.0,Contemporary,Vinyl,4,39.11,3,9.08,740244
ID_337,Los Angeles,4933,5,5,1,1971,7119,2,0,1.0,Contemporary,Wood,7,34.26,7,2.3,1187474
ID_338,San Jose,997,5,5,0,2012,11638,3,1,0,Traditional,Stucco,8,22.31,3,8.53,643940
ID_339,Phoenix,3279,4,1,0,1950,4820,2,1,,Modern,Brick,2,28.11,2,3.75,742009
ID_340,Houston,3186,6,5,1,2007,5192,3,1,0,Contemporary,Vinyl,2,28.8,7,1.55,1016022
ID_341,Philadelphia,3313,6,4,1,1945,9621,3,0,1.0,Traditional,Brick,3,9.95,10,3.67,1078388
ID_342,San Diego,3214,4,3,0,1967,1505,1,0,0,Modern,Wood,8,5.85,8,4.1,894822
ID_343,Philadelphia,4092,3,2,1,1989,1144,3,1,1.0,Ranch,Stucco,5,37.94,7,5.5,1033240
ID_344,Philadelphia,2367,5,1,1,1979,4753,3,1,1.0,Modern,Brick,10,18.33,3,3.46,782802
ID_345,Dallas,3729,3,2,1,1911,8808,1,1,,Ranch,Vinyl,9,16.46,1,7.45,822488
ID_346,San Antonio,2429,4,3,0,2002,9230,2,1,0,Contemporary,Vinyl,9,12.18,5,8.6,800649
ID_347,Houston,3347,3,2,1,2019,16096,2,1,1.0,Traditional,Wood,1,45.66,2,5.3,915441
ID_348,Dallas,3609,4,4,0,1985,9358,1,1,1.0,Modern,Brick,5,35.48,7,1.87,995481
ID_349,Los Angeles,1935,3,3,0,2011,9200,2,0,1.0,Contemporary,Brick,5,15.1,4,4.33,762932
ID_350,Houston,3305,2,1,1,1904,10201,2,1,1.0,Contemporary,Brick,2,7.59,5,3.81,867363
ID_351,Chicago,1122,2,1,0,1918,5298,3,0,1.0,Contemporary,,3,28.75,10,9.05,440690
ID_352,Philadelphia,4764,5,1,1,1924,13289,2,1,0,Traditional,Vinyl,7,41.53,10,1.38,1130425
ID_353,Houston,1263,5,5,0,1916,4678,2,0,1.0,Colonial,Stucco,10,43.01,6,9.19,514121
ID_354,Philadelphia,3395,3,4,1,1908,5402,1,0,1.0,Contemporary,Vinyl,7,45.63,4,9.32,764899
ID_355,Chicago,1569,5,3,0,1920,15742,1,1,1.0,Traditional,Wood,7,35.94,4,7.07,718567
ID_356,Los Angeles,3721,5,5,0,1964,1033,3,1,0,Ranch,Stucco,4,17.78,10,8.9,1004659
ID_357,Chicago,1521,4,4,0,2002,10071,2,0,1.0,Traditional,Brick,1,47.98,5,7.4,607346
ID_358,Chicago,3952,2,4,1,1955,12754,1,1,1.0,Colonial,Brick,4,3.04,2,3.13,1046889
ID_359,Dallas,2399,4,3,1,1904,19642,3,1,0,Ranch,Vinyl,2,11.02,3,1.29,808456
ID_360,San Antonio,2748,2,2,1,2011,14177,3,0,1.0,Ranch,Vinyl,7,36.08,9,8.04,845800
ID_361,New York,4733,1,1,1,1992,15547,3,1,1.0,Colonial,Vinyl,10,43.13,4,6.82,1110936
ID_362,San Jose,1023,3,1,1,1937,12245,2,0,0,Ranch,Wood,7,5.1,9,6.07,564863
ID_363,Chicago,3747,2,3,1,1947,18131,1,0,0,Contemporary,Brick,3,2.02,3,2.39,950312
ID_364,Philadelphia,1341,4,5,1,1971,6590,3,1,0,Colonial,Vinyl,5,14.47,8,9.07,664486
ID_365,Philadelphia,1677,3,3,1,1930,7868,3,0,0,Colonial,Brick,2,24.33,10,7.22,593074
ID_366,New York,4938,2,1,1,2004,19861,3,0,0,Colonial,Wood,9,21.56,2,9.63,1097310
ID_367,San Diego,3223,6,3,1,1915,8357,1,1,1.0,Modern,Brick,4,37.57,3,0.61,887029
ID_368,New York,1359,6,1,0,2001,5454,3,0,0,Contemporary,Brick,3,18.41,1,9.33,524928
ID_369,San Diego,3094,4,4,0,1958,10224,2,0,1.0,Contemporary,Vinyl,9,6.1,3,2.51,940383
ID_370,New York,4925,1,1,0,2016,19130,1,0,0,Modern,,4,37.62,7,9.45,1046751
ID_371,San Antonio,1058,3,2,1,1986,10012,1,0,0,Contemporary,Stucco,4,7.47,1,3.36,576518
ID_372,San Antonio,986,5,2,1,1902,6605,3,0,0,Contemporary,Wood,2,36.51,8,3.51,513739
ID_373,San Diego,2374,6,4,0,1996,19247,2,0,1.0,Modern,Vinyl,9,24.23,2,9.52,872535
ID_374,Dallas,3306,3,5,1,2021,13155,2,1,1.0,Colonial,Brick,2,18.71,4,8.89,972487
ID_375,Dallas,1747,4,4,0,1927,16254,1,0,0,Colonial,Brick,3,16.02,10,0.47,688167
ID_376,Philadelphia,1775,2,3,1,2015,18992,1,1,1.0,Traditional,Wood,1,4.59,9,1.65,838229
ID_377,Philadelphia,1269,3,1,1,1960,11273,2,1,1.0,Contemporary,Brick,5,40.19,6,5.88,580859
ID_378,San Diego,2846,4,3,1,1913,4368,1,1,1.0,Ranch,Brick,4,40.86,3,6.75,744330
ID_379,Phoenix,1052,5,1,1,1900,2245,1,0,1.0,Contemporary,Wood,5,37.05,9,3.73,513095
ID_380,Los Angeles,3185,6,1,0,1927,12718,2,0,1.0,Ranch,Brick,6,24.85,7,8.13,845803
ID_381,San Jose,1558,1,4,1,1996,18785,1,0,0,Modern,Vinyl,2,40.9,3,4.35,620413
ID_382,Houston,4723,3,3,1,1932,15409,2,0,1.0,Colonial,Brick,4,44.87,8,8.89,1074849
ID_383,San Diego,2363,5,2,1,1978,8742,3,1,0,Contemporary,Vinyl,2,24.12,1,5.94,730364
ID_384,Phoenix,1118,4,3,1,1913,9310,2,0,0,Traditional,Stucco,8,15.01,5,6.52,549219
ID_385,Houston,2098,2,2,0,1907,9273,3,0,1.0,Colonial,Vinyl,7,25.4,6,6.77,659512
ID_386,New York,2420,1,5,1,1904,8022,1,1,1.0,Contemporary,Vinyl,1,19.39,2,7.73,652335
ID_387,Dallas,4222,1,4,0,1906,19485,2,0,0,Colonial,Wood,9,29.75,2,4.4,891928
ID_388,Philadelphia,4878,2,2,0,1931,8252,2,0,1.0,Traditional,Stucco,2,49.21,4,7.44,929111
ID_389,Los Angeles,1190,5,4,0,1983,2492,2,1,0,Traditional,Stucco,9,48.06,1,6.53,484677
ID_390,San Diego,1935,5,3,0,1914,9887,3,0,1.0,Modern,Vinyl,5,35.92,5,4.47,652257
ID_391,Phoenix,2033,3,4,0,1913,15440,2,0,1.0,Ranch,Stucco,9,24.68,10,7.67,736113
ID_392,San Antonio,2803,6,5,1,1900,7839,2,1,1.0,Ranch,Wood,10,41.44,4,2.34,869067
ID_393,Houston,3845,5,5,1,1956,2172,2,1,1.0,Ranch,,10,13.1,2,5.0,1053042
ID_394,Los Angeles,1245,2,2,1,1921,11987,3,0,1.0,Contemporary,Brick,2,14.18,3,3.61,493727
ID_395,San Jose,1964,4,5,0,1956,17033,2,1,1.0,Ranch,Stucco,9,43.21,9,1.05,823752
ID_396,Dallas,4486,3,3,1,2002,9232,3,0,0,Colonial,Brick,9,21.77,1,3.62,1085374
ID_397,San Diego,2910,1,4,1,1927,15728,2,0,1.0,Contemporary,Brick,9,22.97,9,3.62,863884
ID_398,Los Angeles,4063,2,1,1,1961,3431,2,1,1.0,Contemporary,Stucco,10,25.26,2,4.17,955223
ID_399,San Antonio,3156,1,1,0,1913,16024,1,1,1.0,Traditional,Brick,1,38.05,7,1.83,819307
ID_400,Chicago,4589,5,1,0,1902,17449,3,1,1.0,Contemporary,Stucco,8,27.73,8,3.61,1125693
ID_401,Los Angeles,3968,2,1,0,1990,14800,2,0,1.0,Traditional,Vinyl,10,10.98,2,2.6,999148
ID_402,Los Angeles,2204,2,3,1,1982,9371,2,1,0,Ranch,Wood,8,48.44,4,3.42,697219
ID_403,Dallas,4109,1,2,1,1925,7379,2,1,1.0,Ranch,Stucco,2,48.41,5,0.94,896295
ID_404,Phoenix,2136,1,5,0,1991,14106,1,1,1.0,Traditional,Wood,4,19.69,8,9.02,767937
ID_405,San Diego,2953,6,1,0,1904,6375,2,0,1.0,Traditional,Brick,6,13.37,8,5.88,828606
ID_406,San Diego,1190,6,5,0,1982,17937,2,1,0,Colonial,Stucco,8,32.04,6,0.97,719791
ID_407,Los Angeles,1176,1,4,1,1958,16230,3,0,0,Colonial,Vinyl,8,32.87,3,4.16,531773
ID_408,Philadelphia,2310,6,3,1,1951,19825,3,0,0,Modern,Wood,5,44.67,6,2.19,808004
ID_409,Houston,4932,6,4,1,1928,10455,3,1,1.0,Contemporary,Vinyl,10,12.86,8,2.84,1350995
ID_410,Phoenix,4549,2,5,0,1964,6437,3,1,0,Colonial,Wood,3,20.36,3,5.49,1089141
ID_411,San Jose,4968,2,5,0,1956,16052,2,1,1.0,Traditional,Vinyl,2,37.39,1,6.78,1127624
ID_412,Dallas,2473,6,5,1,1965,14608,1,1,0,Traditional,Stucco,5,37.87,2,5.74,781839
ID_413,San Diego,804,5,3,1,1933,18511,2,1,0,Contemporary,Vinyl,2,48.06,10,8.22,544449
ID_414,Houston,2901,5,4,1,1947,2853,3,1,1.0,Contemporary,Wood,6,44.81,5,8.23,854917
ID_415,San Antonio,3646,1,3,0,1955,3736,2,0,0,Ranch,Vinyl,6,40.86,4,8.79,722142
ID_416,Chicago,2014,3,4,1,1994,13337,2,0,0,Traditional,Vinyl,5,24.44,10,6.78,778921
ID_417,Philadelphia,1195,3,5,1,1954,16849,2,0,1.0,Modern,Wood,3,4.93,8,3.94,744559
ID_418,San Diego,3936,5,1,1,1960,18565,2,0,1.0,Colonial,Stucco,5,19.98,4,7.81,1036640
ID_419,Houston,2409,1,5,1,1998,7943,2,0,0,Contemporary,Vinyl,3,21.38,9,5.16,755030
ID_420,San Diego,4117,1,4,0,1954,9825,3,1,0,Contemporary,Wood,10,29.84,5,4.11,911878
ID_421,Chicago,4417,1,2,1,1971,11706,1,1,1.0,Contemporary,Stucco,3,32.22,4,0.9,1031617
ID_422,Philadelphia,4422,5,2,0,1945,8945,2,1,0,Colonial,Brick,2,22.99,7,9.48,1012031
ID_423,Phoenix,4781,1,1,0,1954,1635,3,0,0,Ranch,Brick,5,10.44,6,8.17,975433
ID_424,San Antonio,2190,6,2,1,1978,19699,1,1,0,Colonial,Wood,4,9.52,7,9.85,859126
ID_425,Philadelphia,3866,1,5,1,1901,13098,2,0,0,Modern,Brick,2,21.57,5,4.64,868532
ID_426,Houston,3803,6,1,1,1995,18804,2,1,1.0,Ranch,Vinyl,7,10.76,8,3.06,1156751
ID_427,San Antonio,3935,2,4,0,1961,1893,2,1,0,Traditional,Brick,1,1.76,6,2.05,970254
ID_428,Philadelphia,2738,1,3,0,1906,13587,3,0,0,Traditional,Stucco,5,7.41,6,0.58,735621
ID_429,San Jose,4094,3,4,0,1922,8755,2,0,1.0,Colonial,Stucco,1,23.03,3,3.92,977507
ID_430,San Diego,3184,2,4,0,1928,17051,3,1,0,Ranch,Wood,7,35.19,5,9.07,800740
ID_431,Phoenix,2772,5,1,0,1984,19618,1,1,1.0,Contemporary,Wood,5,31.75,5,2.54,890003
ID_432,San Diego,3564,6,1,1,1953,17278,1,0,0,Traditional,Brick,9,18.8,4,9.9,889125
ID_433,San Diego,4359,6,5,1,1972,16456,1,1,1.0,Ranch,Vinyl,10,29.09,4,8.44,1203957
ID_434,Chicago,2759,4,2,0,1982,18681,3,1,1.0,Traditional,Brick,4,12.63,4,7.15,889471
ID_435,New York,2056,4,1,0,1975,11226,2,1,1.0,Traditional,Vinyl,7,2.6,1,4.64,729862
ID_436,Dallas,1807,2,5,1,1999,18011,3,0,1.0,Ranch,Vinyl,4,45.05,8,5.17,786820
ID_437,San Jose,959,2,1,0,1958,4254,3,1,1.0,Modern,Stucco,5,42.04,2,9.46,354951
ID_438,Los Angeles,2660,4,4,0,1904,17733,3,0,0,Modern,,3,10.52,5,4.32,761490
ID_439,Chicago,1259,1,5,1,2019,3298,1,1,0,Traditional,Brick,3,30.71,1,1.86,526301
ID_440,New York,4361,2,2,0,1900,8593,2,1,1.0,Contemporary,Wood,7,42.25,3,1.09,929216
ID_441,Philadelphia,2105,6,3,1,1988,12519,3,0,0,Contemporary,Vinyl,7,4.08,6,7.33,840286
ID_442,New York,837,4,1,0,2000,11635,2,1,0,Ranch,,6,38.23,3,3.54,486844
ID_443,Phoenix,2148,5,4,1,1969,11011,3,1,1.0,Modern,Wood,1,45.89,2,0.97,787902
ID_444,San Jose,2611,2,1,1,1953,5054,3,1,0,Traditional,Stucco,8,10.89,6,5.16,770080
ID_445,Dallas,4881,4,3,0,2009,5405,3,1,1.0,Ranch,Wood,9,28.35,2,2.36,1189159
ID_446,Philadelphia,3460,6,2,0,1945,14771,3,0,0,Traditional,Brick,4,47.32,7,6.88,911933
ID_447,Phoenix,1622,1,2,1,2003,17453,2,0,0,Colonial,Wood,8,36.27,3,1.02,588068
ID_448,Philadelphia,2571,2,1,0,1903,6039,2,0,1.0,Modern,Stucco,9,30.59,10,5.03,701304
ID_449,Los Angeles,1689,6,1,1,1991,10415,3,1,0,Modern,Brick,5,13.41,7,9.93,701705
ID_450,Chicago,1475,4,3,1,1951,15527,1,0,0,Contemporary,Wood,6,35.48,1,1.05,621124
ID_451,Chicago,3313,2,1,1,2022,8322,1,1,0,Ranch,Brick,8,12.6,9,8.96,933724
ID_452,San Diego,1099,6,5,0,1930,11656,1,0,0,Ranch,Stucco,8,14.72,7,8.28,557995
ID_453,San Antonio,1708,2,2,0,1914,17225,2,1,0,Colonial,Wood,1,36.52,2,3.2,539765
ID_454,San Antonio,1117,6,4,0,1914,18170,2,1,1.0,Colonial,Vinyl,10,37.72,4,5.95,635304
ID_455,Phoenix,4301,2,2,0,1982,6799,1,1,0,Traditional,Wood,3,19.18,10,1.68,1043875
ID_456,San Antonio,1782,2,4,0,1937,2927,2,0,1.0,Traditional,Wood,1,19.86,6,6.07,578069
ID_457,New York,2174,4,2,0,2012,9653,3,0,1.0,Traditional,Wood,2,17.96,2,8.71,751914
ID_458,San Diego,3208,5,2,1,1971,9328,3,1,1.0,Traditional,Stucco,6,26.58,5,2.88,981027
ID_459,San Antonio,3966,4,3,0,1994,10079,1,1,0,Contemporary,Brick,4,47.22,1,1.49,956829
ID_460,Houston,2627,3,3,0,1964,2733,3,0,1.0,Colonial,Wood,6,34.69,6,3.02,768397
ID_461,Dallas,1664,1,5,1,1980,9873,3,0,1.0,Colonial,Wood,4,30.22,4,6.34,618017
ID_462,Houston,2582,5,5,0,1937,11913,1,1,0,Colonial,Brick,8,31.01,4,9.99,761612
ID_463,Los Angeles,1628,5,5,0,1972,6178,1,1,0,Ranch,Stucco,7,11.47,4,2.89,690161
ID_464,Houston,1149,2,4,0,1965,6705,3,0,1.0,Contemporary,,4,46.52,1,7.52,444964
ID_465,Phoenix,4552,5,1,1,2006,9707,1,0,0,Modern,Stucco,8,19.36,9,5.4,1117824
ID_466,Philadelphia,4787,5,3,0,1945,16205,1,0,0,Ranch,Stucco,10,19.66,2,6.6,1108642
ID_467,Phoenix,2542,4,5,1,2017,13427,2,0,0,Colonial,Wood,3,6.83,2,4.58,875637
ID_468,Phoenix,1120,3,5,0,1940,18194,1,0,1.0,Traditional,Brick,3,13.57,2,9.81,520276
ID_469,San Diego,1897,3,3,0,2018,4754,3,1,0,Contemporary,Wood,7,12.47,9,2.64,792412
ID_470,San Antonio,4992,6,4,1,1905,3458,1,0,1.0,Modern,Vinyl,10,37.82,3,7.16,1119285
ID_471,New York,3165,2,2,1,1977,16790,2,0,0,Ranch,Stucco,6,16.62,1,7.73,786347
ID_472,San Diego,4711,6,5,0,1914,7171,3,0,1.0,Ranch,Brick,5,35.2,7,3.6,1149052
ID_473,Phoenix,2588,1,3,0,1984,4488,3,1,1.0,Modern,Brick,7,35.17,5,9.33,736781
ID_474,Dallas,3175,1,1,1,1968,1214,1,1,0,Contemporary,Brick,2,6.51,10,6.78,764841
ID_475,Philadelphia,1794,6,4,1,1933,17085,2,1,0,Colonial,Brick,9,3.45,1,7.77,746311
ID_476,Houston,1458,6,1,1,1972,5383,3,0,1.0,Contemporary,Brick,1,9.99,4,2.47,717263
ID_477,Los Angeles,1771,3,4,1,1939,14697,3,0,1.0,Contemporary,Stucco,4,40.94,1,6.71,610218
ID_478,Phoenix,1035,3,5,0,1900,19940,1,0,1.0,Contemporary,Vinyl,9,16.6,4,4.1,582886
ID_479,Phoenix,2559,1,3,1,2004,17309,1,1,0,Modern,Vinyl,5,2.85,9,5.42,852271
ID_480,San Jose,2835,4,4,1,1908,18328,3,0,1.0,Ranch,Brick,10,6.07,9,7.94,964795
ID_481,Chicago,2383,4,1,0,1969,15154,1,0,1.0,Colonial,Wood,5,24.32,7,6.03,770397
